p,h_avg,h_max,n_avg,n_max,t_avg,t_max,total_singleton
11959,56.43515344092315,439,56.450204866627644,365,1.2221147646679562,6,7577
12143,56.99267067446265,430,57.36523099728238,395,1.2103162725730818,6,8265
11393,55.645571842359345,358,53.79364522074958,384,1.2146103896103897,5,7588
12037,56.67990363047271,375,57.248068455595245,392,1.2034409900392393,6,8215
13249,59.166880519284476,396,58.769039172767755,405,1.2126537785588751,6,8903
13297,58.7707753628638,381,59.12371211551478,430,1.2164777439867294,6,8890
12161,57.44363128032234,371,57.78431050078119,415,1.2063827645222993,5,8197
13457,60.289514750687374,422,59.939659656684256,434,1.2073608617594256,5,9209
11353,55.80551396106756,367,55.00220206112922,372,1.201508031909081,5,7575
13451,61.74269571035611,419,59.38145862761133,432,1.2059409527259555,6,9143
12433,58.26453792326872,407,58.23429582562535,448,1.206896551724138,6,8314
12539,57.69598851583061,412,58.31621341414786,417,1.2124564025909317,5,8218
12343,57.28704528882768,357,57.643117556509765,412,1.2086947949526814,7,8360
12967,60.36824246163338,418,59.395542531040334,393,1.2132266874756146,5,8405
13381,59.736193109633064,382,59.59599432030491,415,1.2104924660051453,5,8960
13003,58.17119126355456,417,59.404522033376914,436,1.2171983070093941,6,7927
12821,58.228063333593326,369,58.43023165119725,377,1.213302752293578,5,8605
12641,57.88750889961237,396,57.61221422355826,409,1.21448248720976,5,8351
14087,60.15198409881451,401,60.64080357776673,417,1.22332068143702,5,9238
13693,60.64967501643175,395,60.94332870809903,452,1.2034701726142563,5,9267
12853,59.74433984283825,443,59.25122539484945,508,1.2053930005737234,5,8622
12637,57.27387829389887,481,58.632982511672076,368,1.208601521357519,6,8473
13513,60.11751646562569,419,60.807074668837416,400,1.2079888527635856,5,8861
13567,59.36470848382103,389,61.17638387263212,427,1.2078772653866858,5,9211
11579,55.32222126263063,405,54.285085067795144,404,1.2207608695652175,6,7511
12497,58.64135392494199,420,57.756021445146835,351,1.2032416502946954,6,8432
12011,57.33427691282991,410,56.84672383648322,365,1.2083504730563555,5,8019
13463,60.10554854044418,438,59.473965683725766,424,1.2173952641165755,5,8969
12473,58.24973943718432,366,56.34723001683636,408,1.2150473933649288,5,8333
13553,60.51125212130156,414,61.49531469047444,403,1.2081476766390833,6,9078
13043,59.731426818983365,406,59.26259296174193,433,1.207886641185793,5,8842
13259,60.29481861377178,400,59.34851798778188,411,1.2054593752862508,6,9054
12437,57.19369622899413,376,57.88260834606416,467,1.22181146025878,6,7959
13709,60.14114815084981,436,61.3596177693486,401,1.2063633131887666,6,9275
12487,58.026907984303676,392,57.41755425642668,375,1.209491193737769,6,8426
13907,60.19810167541526,419,60.5947364636514,439,1.2148527077085907,7,9281
13763,60.47416987575383,444,60.00704788200247,406,1.2148351162585094,6,9316
12619,58.07599651319439,457,57.33227672557255,385,1.2100048567265662,6,8501
12613,57.896693887259175,395,58.81542852612384,390,1.2033195020746887,5,8581
13963,60.43772828188785,439,61.888992336890354,463,1.2060669456066946,5,9481
13723,61.27829191867667,423,60.55301318953582,423,1.207803672316384,6,9344
14051,61.240409935235924,457,61.63710767916874,431,1.2109471094710946,6,9362
13063,60.007272448901475,404,59.56985378550103,423,1.2011596371457962,5,8876
12589,57.57018031614902,416,58.11708634522202,442,1.2108981804103756,5,8506
12893,59.692003412704565,405,58.68595361824246,385,1.2046062691131498,7,8652
13171,59.88072280009111,393,60.262622428061654,472,1.2082181684171733,5,8968
13007,58.13738756054432,389,59.40793418928269,432,1.2103464641670623,5,8661
13591,60.811345743506735,442,61.54425722904863,413,1.2033084311632871,5,9297
12577,57.85179295539477,424,58.41337361850998,415,1.2087091455726893,6,8497
12703,58.57907580886405,354,58.103203967566714,419,1.2063870352716872,5,8663
13411,60.50182685854895,416,60.88927000223697,385,1.201403887688985,5,9216
13619,59.94522358469785,419,60.87928629121081,489,1.2108213936103942,5,9253
13751,60.887789978910625,409,61.009090247981966,457,1.2090057958091842,5,9250
12917,59.903692807927534,373,58.835565533792675,422,1.2034313725490196,6,8802
13841,59.929557112925366,405,60.90361968065891,423,1.2128496112947904,6,9230
13577,60.18612359136775,385,60.40782205199971,408,1.218210216832047,5,8894
13309,58.98504771207454,396,60.65121346457285,441,1.2031638002391245,5,9002
12889,59.37178989836295,393,58.77042439289316,407,1.2032743446578973,5,8753
13687,61.60480748155184,429,61.371374296777965,417,1.206192005710207,5,9254
13679,60.18056875502595,422,60.39118356605015,476,1.2115640820676792,6,9272
13931,60.58079104156199,489,61.02232431268394,392,1.2094028640907863,6,9137
13681,60.993494627585704,416,60.14984284774505,402,1.2005340453938584,6,9309
11783,55.761945175252485,359,57.132309259102094,407,1.2032113439683036,4,7925
13799,61.13051670410899,445,61.564823537937535,443,1.20735991568593,5,9397
12511,59.089521221325235,487,58.38070497961794,436,1.2050138723741577,5,8328
13627,60.47684743523887,423,60.7160049900932,389,1.209418480199786,5,9219
13267,60.29192733850908,412,59.39360820079897,433,1.2077838827838827,6,8979
13499,60.289058448773986,392,59.60782280168901,424,1.2101146079679825,6,9062
13901,61.259405798144016,395,60.735055032012085,439,1.2096280087527351,5,9400
13337,59.409912274124615,411,60.021893979155735,399,1.2104536670654273,5,8941
13729,60.40767717969262,426,61.05674120474907,418,1.209242275843647,5,9231
12911,58.580125474401676,384,58.21849585624661,400,1.2095836905782604,5,8667
13147,58.52125960295125,449,58.855100022818895,485,1.212192152823298,6,8793
14083,61.33835120357878,437,61.77021941347724,507,1.2050369083803734,5,9489
13217,59.65536808655519,381,58.92388590451691,449,1.2185823213781417,5,8678
12377,57.39524925264604,390,57.81481780722307,419,1.2131790744466802,5,8165
14011,61.132966954535725,443,61.623010491756474,465,1.2129207573632539,5,9376
13537,60.48060870207579,456,61.07527517175149,455,1.2006136630268027,5,9191
13691,59.285077788328095,438,60.68190782265722,441,1.2147868321640583,5,9141
13873,62.03654580840482,437,61.146831975780294,467,1.2067584044591535,5,9487
14251,62.48214160409796,446,61.717493509227424,419,1.2021614203619522,5,9622
13219,59.3504047204781,439,59.13253650049172,425,1.2080029503964596,6,8940
14033,61.54835031710967,427,61.506164041901236,535,1.2074674484780548,6,9578
12323,56.328085693418814,371,57.36971516676134,405,1.2163053252073135,6,8220
13933,60.47025048446135,393,60.4323548410249,416,1.2149475524475524,5,9381
13177,58.2813994080595,451,58.53426424831145,403,1.2194008559201142,6,8595
13711,60.556268689373496,478,61.84231638830136,412,1.207446334728779,5,9268
13879,60.299661358887526,427,61.06347719576338,412,1.2160324887437097,5,9275
13487,60.73982353377326,395,60.21331652702602,465,1.2041674119120014,6,9275
12923,59.748742552039,410,58.81521318579277,426,1.2040816326530612,5,8863
14341,62.69541872951677,453,62.32180461613556,416,1.2054712800409069,5,9679
13757,60.682488914734314,444,60.125826851784545,468,1.2101040380885206,5,9346
13999,61.77284091720837,455,61.53603828844918,507,1.2085807995745057,5,9273
13997,60.5531185253983,429,61.36493534328785,414,1.2105263157894737,5,9440
13759,60.844901519005745,438,61.53296024420379,399,1.2100211342021838,6,9354
13421,59.373295581551304,470,60.05901199612548,396,1.2122071742313323,5,8996
13597,61.34051629035817,411,60.34904758402589,454,1.2060595163175403,6,9169
12743,58.23620811425881,428,58.06372125873028,414,1.2117567827592841,5,8545
13781,61.52884406066323,375,60.778971047093826,400,1.204495565896918,5,9417
13417,59.23552209882984,393,59.91466050532906,426,1.213037881574108,5,8941
13159,60.11110266737594,394,59.87316665400106,444,1.2063082172830397,5,8949
13807,60.55877453465634,433,60.19873976968204,414,1.215791795324217,5,9305
13859,61.145248574933255,495,61.02676960819684,444,1.2067447389275336,5,9376
12829,58.22916829059163,431,58.842076545327,412,1.2109193173002328,5,8468
13967,62.89661344597981,425,62.54435455001074,435,1.1996882577069623,5,9596
13697,61.21647076002044,423,61.257209607943345,419,1.20234084057457,5,9346
13163,59.322266960419356,445,58.91407733799286,439,1.2085185185185185,6,8910
11549,55.97341761191445,393,55.96051606199671,359,1.2021220159151194,7,7822
13829,60.53322727601417,489,62.077879817774246,467,1.2052806434691379,5,9452
14221,61.058926939033825,406,62.830743266999505,462,1.204591836734694,5,9738
13721,60.73755557175133,429,60.56205815902631,409,1.2132857779759252,6,9233
13241,59.17204138660222,431,59.26916396042595,518,1.2112495419567608,7,9028
13789,61.29907897599536,412,61.26013489012981,392,1.2013663834632566,5,9465
14143,61.80626458318603,423,61.736901647458104,451,1.2117953165654813,5,9475
14071,62.609338355482905,506,61.80697889275815,490,1.2011304347826086,5,9547
14563,61.93565886149832,421,61.52344983863215,428,1.2180788094030104,5,9670
14243,61.1670294179597,388,61.863160850944325,428,1.2061908416474802,5,9692
13921,60.26240930967603,390,61.02363335967244,468,1.2145071295722256,6,9260
14207,62.25262194692757,444,62.27472372773985,446,1.201664093326471,5,9663
13903,60.3138890886859,430,61.073149679925194,416,1.2144958545065525,5,9219
13877,62.13115226633999,407,61.512935072421996,431,1.2029918246651592,5,9486
14249,62.17818794301355,436,61.92911783283037,559,1.2066285128555565,5,9653
14149,61.65057601243904,436,62.23118241571842,505,1.2084133356606737,5,9424
13441,60.50740272301168,532,59.62785507030727,454,1.2098485535503765,6,9093
13831,61.932325934494976,449,60.7737690694816,428,1.2045072912063632,5,9335
13883,60.511344810199525,459,61.98653028884247,450,1.2046691241004037,7,9408
14153,60.64318519041899,421,61.73079912386066,421,1.213057213057213,5,9372
13613,60.39756115477852,425,60.34827003599501,385,1.2117668065351308,5,9207
12227,56.497423734358385,388,57.39649955017584,403,1.2078827690752905,5,8168
13469,59.834434627663526,480,59.400029697824635,424,1.2097066280333213,5,9118
14327,61.69958819013052,428,61.78481189362741,424,1.2108791581805838,6,9712
14407,62.698618727007705,406,62.01450683695426,430,1.206236831015592,6,9795
14009,60.52080805196659,391,61.523449211221354,444,1.2013201320132014,5,9292
14029,60.62819873119966,396,61.702616009694204,403,1.209344502979532,5,9559
14303,61.95972872823883,399,62.05446409844089,498,1.2100883589259672,5,9623
13913,61.17781930568533,415,61.606555020484436,469,1.20832971045996,5,9477
14551,62.59583533777747,470,63.229331317435225,463,1.2097854659543796,5,9725
14347,62.01101275527985,421,61.76949884993378,571,1.2130475621210828,6,9642
14549,61.907622517011475,484,62.06701491511444,413,1.2122205412674398,5,9780
14447,63.183775178237696,475,61.815394199487784,435,1.207453520652814,6,9831
14321,62.8850638921863,425,61.93198798966553,407,1.2103463018383924,6,9655
14533,61.66118488956169,455,61.529553430124544,519,1.2188739765341436,5,9693
14177,61.92036396981025,457,60.909642378500386,446,1.2098744194047824,5,9571
14633,62.30171530103191,431,63.15929747830247,487,1.207256046705588,5,9874
14411,61.854139199222814,485,62.2474498646867,449,1.2112664196699225,5,9759
13669,60.419489355475896,443,60.43499890262638,477,1.213746558920167,5,9261
14827,62.38402913603561,495,63.01045390166588,425,1.2119373616463065,5,10006
14281,61.75772004761571,451,61.92787619914572,502,1.2083650833968334,6,9736
14813,63.93863498278539,459,64.00276783906028,514,1.206476726851085,6,9981
14323,60.76373664735041,421,62.08070934860015,423,1.2148534313306556,5,9617
14543,62.51110499896858,455,62.56267620160902,504,1.206002161443179,6,9948
13649,60.91757637922192,466,60.09824895596747,460,1.2076861631312683,6,9310
14389,61.268885954548615,488,61.760580999374525,447,1.21209787816564,6,9592
14401,63.82994236511353,448,62.50295118394556,403,1.1981936355195408,5,9867
14657,62.582724977826295,435,61.65531827795593,523,1.2147085800050028,6,9859
14173,61.19819374867706,441,61.57440203203274,425,1.208874365809614,5,9604
14057,60.742548196628015,423,61.316852813544855,468,1.2124978272205806,6,9452
14831,63.8707437124941,491,64.04767042006608,434,1.2091363897318133,6,10067
14503,63.091360408191406,408,62.84554919671792,440,1.2089564850021124,5,9769
14369,61.6140302039112,415,62.1963950170506,421,1.213188491895103,6,9685
14197,62.65450447277594,406,62.40712826653518,438,1.1998644986449865,6,9815
14107,61.821365279648404,449,60.71779967392075,408,1.2066395076709717,6,9531
14699,62.677256956255526,438,63.51806245322811,405,1.208830648526834,5,9861
14639,62.19024523533028,425,62.20534189493818,422,1.202540051465095,6,9971
14821,63.2037649281425,516,64.69948046690507,452,
